,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
394,2971611,ST5,2018-04-23 21:00:00,9.0,18.0,10.9,,,
395,2971612,RB7,2018-04-23 21:00:00,14.0,6.4,18.2,,,
396,2971613,TD5,2018-04-23 21:00:00,3.5,,,,,
397,2971651,CD1,2018-04-23 22:00:00,9.6,10.8,18.9,,,
398,2971652,BL0,2018-04-23 22:00:00,,,,,,
399,2971653,GR4,2018-04-23 22:00:00,4.5,8.8,9.2,,,
400,2971654,MY7,2018-04-23 22:00:00,7.9,20.9,,,,
401,2971655,HV1,2018-04-23 22:00:00,5.0,9.3,13.9,,,
402,2971656,GN3,2018-04-23 22:00:00,5.7,11.2,19.0,,,
403,2971657,GR9,2018-04-23 22:00:00,4.8,7.9,15.4,,,
404,2971658,LW2,2018-04-23 22:00:00,8.0,6.9,17.9,,,
405,2971659,GN0,2018-04-23 22:00:00,15.1,11.1,17.8,,,
406,2971660,KF1,2018-04-23 22:00:00,,,,,,
407,2971661,CD9,2018-04-23 22:00:00,,,56.9,,,
408,2971662,CT3,2018-04-23 22:00:00,,8.2,,,,
409,2971663,CT2,2018-04-23 22:00:00,7.0,,,,,
410,2971664,BX9,2018-04-23 22:00:00,7.4,,,,,
411,2971665,BX1,2018-04-23 22:00:00,,10.7,0.1,,,
412,2971666,TH4,2018-04-23 22:00:00,6.0,22.0,25.1,,,
413,2971667,ST5,2018-04-23 22:00:00,8.0,17.0,10.4,,,
414,2971668,RB7,2018-04-23 22:00:00,10.0,11.8,17.3,,,
415,2971669,TD5,2018-04-23 22:00:00,5.0,,,,,
416,2971707,CD1,2018-04-23 23:00:00,6.4,10.6,13.2,,,
417,2971708,BL0,2018-04-23 23:00:00,4.0,9.3,11.5,,,
418,2971709,GR4,2018-04-23 23:00:00,6.1,8.9,9.1,,,
419,2971710,MY7,2018-04-23 23:00:00,6.3,18.7,,,,
420,2971711,HV1,2018-04-23 23:00:00,0.4,4.7,16.4,,,
421,2971712,GN3,2018-04-23 23:00:00,5.4,8.1,16.3,,,
422,2971713,GR9,2018-04-23 23:00:00,5.8,10.8,13.0,,,
423,2971714,LW2,2018-04-23 23:00:00,2.6,15.7,14.1,,,
424,2971715,GN0,2018-04-23 23:00:00,4.7,9.7,13.1,,,
425,2971716,KF1,2018-04-23 23:00:00,,,,,,
426,2971717,CD9,2018-04-23 23:00:00,,,45.8,,,
427,2971718,CT3,2018-04-23 23:00:00,,,,,,
428,2971719,CT2,2018-04-23 23:00:00,7.0,,,,,
429,2971720,BX9,2018-04-23 23:00:00,6.8,,,,,
430,2971721,BX1,2018-04-23 23:00:00,,11.5,-1.2,,,
431,2971722,TH4,2018-04-23 23:00:00,5.9,17.3,18.8,,,
432,2971723,ST5,2018-04-23 23:00:00,10.0,16.0,8.4,,,
433,2971724,RB7,2018-04-23 23:00:00,11.0,12.0,12.5,,,
434,2971725,TD5,2018-04-23 23:00:00,6.4,,,,,
435,2971763,CD1,2018-04-24 00:00:00,6.3,10.6,7.1,,,
436,2971764,BL0,2018-04-24 00:00:00,,,,,,
437,2971765,GR4,2018-04-24 00:00:00,7.2,12.0,5.6,,,
438,2971766,MY7,2018-04-24 00:00:00,8.9,18.4,,,,
439,2971767,HV1,2018-04-24 00:00:00,6.0,11.2,11.7,,,
440,2971768,GN3,2018-04-24 00:00:00,6.5,10.8,7.2,,,
441,2971769,GR9,2018-04-24 00:00:00,5.3,15.7,10.8,,,
442,2971770,LW2,2018-04-24 00:00:00,4.7,9.5,15.7,,,
443,2971771,GN0,2018-04-24 00:00:00,4.3,9.0,8.7,,,
444,2971772,KF1,2018-04-24 00:00:00,,,,,,
445,2971773,CD9,2018-04-24 00:00:00,,,34.2,,,
446,2971774,CT3,2018-04-24 00:00:00,,,,,,
447,2971775,CT2,2018-04-24 00:00:00,7.0,,,,,
448,2971776,BX9,2018-04-24 00:00:00,7.0,,,,,
449,2971777,BX1,2018-04-24 00:00:00,,13.6,-3.3,,,
450,2971778,TH4,2018-04-24 00:00:00,7.1,18.2,13.1,,,
451,2971779,ST5,2018-04-24 00:00:00,10.0,19.0,7.1,,,
452,2971780,RB7,2018-04-24 00:00:00,12.0,15.8,9.0,,,
453,2971781,TD5,2018-04-24 00:00:00,5.9,,,,,
454,2971819,CD1,2018-04-24 01:00:00,9.9,10.0,6.6,,,
455,2971820,BL0,2018-04-24 01:00:00,3.6,10.4,11.3,,,
456,2971821,GR4,2018-04-24 01:00:00,4.9,12.9,7.5,,,
457,2971822,MY7,2018-04-24 01:00:00,7.2,16.6,,,,
458,2971823,HV1,2018-04-24 01:00:00,6.9,12.9,9.2,,,
459,2971824,GN3,2018-04-24 01:00:00,5.1,12.5,6.5,,,
460,2971825,GR9,2018-04-24 01:00:00,6.1,15.4,6.3,,,
461,2971826,LW2,2018-04-24 01:00:00,5.0,13.4,13.8,,,
462,2971827,GN0,2018-04-24 01:00:00,4.0,11.5,6.1,,,
463,2971828,KF1,2018-04-24 01:00:00,,,,,,
464,2971829,CD9,2018-04-24 01:00:00,,,29.0,,,
465,2971830,CT3,2018-04-24 01:00:00,,,,,,
466,2971831,CT2,2018-04-24 01:00:00,9.0,,,,,
467,2971832,BX9,2018-04-24 01:00:00,7.5,,,,,
468,2971833,BX1,2018-04-24 01:00:00,,13.8,-3.9,,,
469,2971834,TH4,2018-04-24 01:00:00,5.9,14.9,13.0,,,
470,2971835,ST5,2018-04-24 01:00:00,9.0,21.0,4.3,,,
471,2971836,RB7,2018-04-24 01:00:00,9.0,14.0,8.3,,,
472,2971837,TD5,2018-04-24 01:00:00,10.5,,,,,
473,2971875,CD1,2018-04-24 02:00:00,5.7,10.1,6.3,,,
474,2971876,BL0,2018-04-24 02:00:00,,,,,,
475,2971877,GR4,2018-04-24 02:00:00,6.3,8.7,5.8,,,
476,2971878,MY7,2018-04-24 02:00:00,7.2,14.4,,,,
477,2971879,HV1,2018-04-24 02:00:00,5.1,10.1,8.7,,,
478,2971880,GN3,2018-04-24 02:00:00,6.9,12.6,7.0,,,
479,2971881,GR9,2018-04-24 02:00:00,6.9,12.6,5.4,,,
480,2971882,LW2,2018-04-24 02:00:00,8.6,12.8,12.7,,,
481,2971883,GN0,2018-04-24 02:00:00,5.8,10.5,6.9,,,
482,2971884,KF1,2018-04-24 02:00:00,,,,,,
483,2971885,CD9,2018-04-24 02:00:00,,,35.7,,,
484,2971886,CT3,2018-04-24 02:00:00,7.0,,,,,
485,2971887,CT2,2018-04-24 02:00:00,11.0,,,,,
486,2971888,BX9,2018-04-24 02:00:00,7.1,,,,,
487,2971889,BX1,2018-04-24 02:00:00,,11.8,-4.8,,,
488,2971890,TH4,2018-04-24 02:00:00,6.6,15.0,16.4,,,
489,2971891,ST5,2018-04-24 02:00:00,6.0,,4.3,,,
490,2971892,RB7,2018-04-24 02:00:00,15.0,13.2,8.4,,,
491,2971893,TD5,2018-04-24 02:00:00,6.7,,,,,
492,2971931,CD1,2018-04-24 03:00:00,6.8,10.2,6.1,,,
493,2971932,BL0,2018-04-24 03:00:00,0.0,7.6,9.9,,,
494,2971933,GR4,2018-04-24 03:00:00,4.1,13.1,5.4,,,
495,2971934,MY7,2018-04-24 03:00:00,12.1,11.0,,,,
496,2971935,HV1,2018-04-24 03:00:00,2.5,7.7,12.3,,,
497,2971936,GN3,2018-04-24 03:00:00,3.7,9.1,7.6,,,
498,2971937,GR9,2018-04-24 03:00:00,5.3,9.9,5.3,,,
499,2971938,LW2,2018-04-24 03:00:00,7.1,6.2,19.8,,,
500,2971939,GN0,2018-04-24 03:00:00,9.6,6.0,8.0,,,
501,2971940,KF1,2018-04-24 03:00:00,,,,,,
502,2971941,CD9,2018-04-24 03:00:00,,,39.2,,,
503,2971942,CT3,2018-04-24 03:00:00,6.0,8.0,,,,
504,2971943,CT2,2018-04-24 03:00:00,7.0,,,,,
505,2971944,BX9,2018-04-24 03:00:00,7.3,,,,,
506,2971945,BX1,2018-04-24 03:00:00,,10.0,-3.7,,,
507,2971946,TH4,2018-04-24 03:00:00,6.7,12.6,21.9,,,
508,2971947,ST5,2018-04-24 03:00:00,8.0,13.0,5.8,,,
509,2971948,RB7,2018-04-24 03:00:00,9.0,10.8,9.6,,,
510,2971949,TD5,2018-04-24 03:00:00,7.0,,,,,
511,2971987,CD1,2018-04-24 04:00:00,6.1,4.5,13.0,,,
512,2971988,BL0,2018-04-24 04:00:00,,,,,,
513,2971989,GR4,2018-04-24 04:00:00,4.1,5.5,9.3,,,
514,2971990,MY7,2018-04-24 04:00:00,9.2,17.6,,,,
515,2971991,HV1,2018-04-24 04:00:00,5.7,10.1,24.5,,,
516,2971992,GN3,2018-04-24 04:00:00,3.5,9.3,20.2,,,
517,2971993,GR9,2018-04-24 04:00:00,1.4,7.4,6.5,,,
518,2971994,LW2,2018-04-24 04:00:00,9.2,12.2,42.8,,,
519,2971995,GN0,2018-04-24 04:00:00,4.9,6.4,14.1,,,
520,2971996,KF1,2018-04-24 04:00:00,,,,,,
521,2971997,CD9,2018-04-24 04:00:00,,,59.1,,,
522,2971998,CT3,2018-04-24 04:00:00,7.0,5.0,,,,
523,2971999,CT2,2018-04-24 04:00:00,8.0,,,,,
524,2972000,BX9,2018-04-24 04:00:00,6.0,,,,,
525,2972001,BX1,2018-04-24 04:00:00,,9.0,2.0,,,
526,2972002,TH4,2018-04-24 04:00:00,5.2,11.7,29.7,,,
527,2972003,ST5,2018-04-24 04:00:00,6.0,13.0,9.2,,,
528,2972004,RB7,2018-04-24 04:00:00,11.0,10.8,10.4,,,
529,2972005,TD5,2018-04-24 04:00:00,3.2,,,,,
530,2972043,CD1,2018-04-24 05:00:00,7.1,9.0,21.8,,,
531,2972044,BL0,2018-04-24 05:00:00,,8.2,17.8,,,
532,2972045,GR4,2018-04-24 05:00:00,5.8,5.6,14.3,,,
533,2972046,MY7,2018-04-24 05:00:00,12.2,19.0,,,,
534,2972047,HV1,2018-04-24 05:00:00,5.8,15.3,37.2,,,
535,2972048,GN3,2018-04-24 05:00:00,3.9,9.4,25.6,,,
536,2972049,GR9,2018-04-24 05:00:00,1.3,7.4,14.5,,,
537,2972050,LW2,2018-04-24 05:00:00,9.4,8.3,33.4,,,
538,2972051,GN0,2018-04-24 05:00:00,9.1,7.4,18.2,,,
539,2972052,KF1,2018-04-24 05:00:00,,,,,,
540,2972053,CD9,2018-04-24 05:00:00,,,83.5,,,
541,2972054,CT3,2018-04-24 05:00:00,6.0,9.4,,,,
542,2972055,CT2,2018-04-24 05:00:00,7.0,,,,,
543,2972056,BX9,2018-04-24 05:00:00,6.7,,,,,
544,2972057,BX1,2018-04-24 05:00:00,,7.3,6.7,,,
545,2972058,TH4,2018-04-24 05:00:00,8.4,14.4,50.5,,,
546,2972059,ST5,2018-04-24 05:00:00,8.0,26.0,25.9,,,
547,2972060,RB7,2018-04-24 05:00:00,12.0,8.0,18.5,,,
548,2972061,TD5,2018-04-24 05:00:00,3.7,,,,,
549,2972099,CD1,2018-04-24 06:00:00,7.3,8.3,28.5,,,
550,2972100,BL0,2018-04-24 06:00:00,,,,,,
551,2972101,GR4,2018-04-24 06:00:00,3.7,6.5,21.3,,,
552,2972102,MY7,2018-04-24 06:00:00,13.0,35.1,,,,
553,2972103,HV1,2018-04-24 06:00:00,8.9,19.5,43.8,,,
554,2972104,GN3,2018-04-24 06:00:00,6.6,10.9,37.6,,,
555,2972105,GR9,2018-04-24 06:00:00,-0.5,6.2,19.4,,,
556,2972106,LW2,2018-04-24 06:00:00,7.2,18.1,60.0,,,
557,2972107,GN0,2018-04-24 06:00:00,4.7,5.3,27.4,,,
558,2972108,KF1,2018-04-24 06:00:00,,,,,,
559,2972109,CD9,2018-04-24 06:00:00,,,93.5,,,
560,2972110,CT3,2018-04-24 06:00:00,6.0,7.2,,,,
561,2972111,CT2,2018-04-24 06:00:00,10.0,,,,,
562,2972112,BX9,2018-04-24 06:00:00,5.4,,,,,
563,2972113,BX1,2018-04-24 06:00:00,,8.0,9.7,,,
564,2972114,TH4,2018-04-24 06:00:00,11.7,18.2,71.2,,,
565,2972115,ST5,2018-04-24 06:00:00,6.0,24.0,25.0,,,
566,2972116,RB7,2018-04-24 06:00:00,9.0,9.4,39.4,,,
567,2972117,TD5,2018-04-24 06:00:00,4.4,,,,,
568,2972155,CD1,2018-04-24 07:00:00,7.6,13.3,28.5,,,
569,2972156,BL0,2018-04-24 07:00:00,,9.8,47.0,,,
570,2972157,GR4,2018-04-24 07:00:00,3.2,11.5,20.5,,,
571,2972158,MY7,2018-04-24 07:00:00,13.0,23.6,,,,
572,2972159,HV1,2018-04-24 07:00:00,10.1,19.3,41.1,,,
573,2972160,GN3,2018-04-24 07:00:00,5.9,13.5,36.5,,,
574,2972161,GR9,2018-04-24 07:00:00,3.6,7.7,15.9,,,
575,2972162,LW2,2018-04-24 07:00:00,10.0,13.2,59.0,,,
576,2972163,GN0,2018-04-24 07:00:00,3.5,7.4,27.0,,,
577,2972164,KF1,2018-04-24 07:00:00,,,,,,
578,2972165,CD9,2018-04-24 07:00:00,,,88.8,,,
579,2972166,CT3,2018-04-24 07:00:00,10.0,20.4,,,,
580,2972167,CT2,2018-04-24 07:00:00,15.0,,,,,
581,2972168,BX9,2018-04-24 07:00:00,3.7,,,,,
582,2972169,BX1,2018-04-24 07:00:00,,10.7,9.5,,,
583,2972170,TH4,2018-04-24 07:00:00,8.5,21.1,57.2,,,
584,2972171,ST5,2018-04-24 07:00:00,,24.0,25.8,,,
585,2972172,RB7,2018-04-24 07:00:00,13.0,12.4,35.1,,,
586,2972173,TD5,2018-04-24 07:00:00,6.4,,,,,
587,2972211,CD1,2018-04-24 08:00:00,11.1,14.2,26.0,,,
588,2972212,BL0,2018-04-24 08:00:00,,,,,,
589,2972213,GR4,2018-04-24 08:00:00,7.5,9.5,18.7,,,
590,2972214,MY7,2018-04-24 08:00:00,12.8,31.9,,,,
591,2972215,HV1,2018-04-24 08:00:00,10.6,22.1,38.1,,,
592,2972216,GN3,2018-04-24 08:00:00,7.4,11.1,33.2,,,
593,2972217,GR9,2018-04-24 08:00:00,4.7,15.2,15.4,,,
594,2972218,LW2,2018-04-24 08:00:00,7.2,18.6,73.0,,,
595,2972219,GN0,2018-04-24 08:00:00,6.4,10.7,29.6,,,
596,2972220,KF1,2018-04-24 08:00:00,6.2,13.0,,,,
597,2972221,CD9,2018-04-24 08:00:00,,,104.5,,,
598,2972222,CT3,2018-04-24 08:00:00,12.0,19.8,,,,
599,2972223,CT2,2018-04-24 08:00:00,11.0,,,,,
600,2972224,BX9,2018-04-24 08:00:00,5.5,,,,,
601,2972225,BX1,2018-04-24 08:00:00,,10.0,11.6,,,
602,2972226,TH4,2018-04-24 08:00:00,7.3,25.0,67.5,,,
603,2972227,ST5,2018-04-24 08:00:00,8.0,31.0,25.8,,,
604,2972228,RB7,2018-04-24 08:00:00,13.0,10.6,30.6,,,
605,2972229,TD5,2018-04-24 08:00:00,,,,,,
606,2972231,CD1,2018-04-24 09:00:00,,,,,,
607,2972232,BL0,2018-04-24 09:00:00,,,,,,
608,2972233,GR4,2018-04-24 09:00:00,,,,,,
609,2972234,MY7,2018-04-24 09:00:00,,,,,,
610,2972235,HV1,2018-04-24 09:00:00,,,,,,
611,2972236,GN3,2018-04-24 09:00:00,,,,,,
612,2972237,GR9,2018-04-24 09:00:00,,,,,,
613,2972238,LW2,2018-04-24 09:00:00,,,,,,
614,2972239,GN0,2018-04-24 09:00:00,,,,,,
615,2972240,KF1,2018-04-24 09:00:00,,,,,,
616,2972241,CD9,2018-04-24 09:00:00,,,,,,
617,2972242,CT3,2018-04-24 09:00:00,,,,,,
618,2972243,CT2,2018-04-24 09:00:00,,,,,,
619,2972244,BX9,2018-04-24 09:00:00,,,,,,
620,2972245,BX1,2018-04-24 09:00:00,,,,,,
621,2972246,TH4,2018-04-24 09:00:00,,,,,,
622,2972247,ST5,2018-04-24 09:00:00,,,,,,
623,2972248,RB7,2018-04-24 09:00:00,,,,,,
624,2972249,TD5,2018-04-24 09:00:00,,,,,,
625,2972251,CD1,2018-04-24 10:00:00,12.4,20.4,37.2,,,
626,2972252,BL0,2018-04-24 10:00:00,1.5,12.3,24.7,,,
627,2972253,GR4,2018-04-24 10:00:00,8.6,17.2,,,,
628,2972254,MY7,2018-04-24 10:00:00,15.9,28.7,,,,
629,2972255,HV1,2018-04-24 10:00:00,10.9,21.6,37.8,,,
630,2972256,GN3,2018-04-24 10:00:00,8.1,13.1,27.2,,,
631,2972257,GR9,2018-04-24 10:00:00,4.7,11.9,15.0,,,
632,2972258,LW2,2018-04-24 10:00:00,9.1,15.9,45.0,,,
633,2972259,GN0,2018-04-24 10:00:00,3.6,15.2,26.4,,,
634,2972260,KF1,2018-04-24 10:00:00,,,,,,
635,2972261,CD9,2018-04-24 10:00:00,,,166.1,,,
636,2972262,CT3,2018-04-24 10:00:00,14.0,19.2,,,,
637,2972263,CT2,2018-04-24 10:00:00,,,,,,
638,2972264,BX9,2018-04-24 10:00:00,10.3,,,,,
639,2972265,BX1,2018-04-24 10:00:00,,13.6,5.9,,,
640,2972266,TH4,2018-04-24 10:00:00,9.1,25.5,56.7,,,
641,2972267,ST5,2018-04-24 10:00:00,9.0,32.0,31.9,,,
642,2972268,RB7,2018-04-24 10:00:00,12.0,19.0,27.2,,,
643,2972269,TD5,2018-04-24 10:00:00,,,,,,
644,2972307,CD1,2018-04-24 11:00:00,10.0,19.7,41.4,,,
645,2972308,BL0,2018-04-24 11:00:00,,,,,,
646,2972309,GR4,2018-04-24 11:00:00,6.6,10.7,9.5,,,
647,2972310,MY7,2018-04-24 11:00:00,15.8,26.3,,,,
648,2972311,HV1,2018-04-24 11:00:00,7.0,18.3,31.5,,,
649,2972312,GN3,2018-04-24 11:00:00,5.8,9.2,25.1,,,
650,2972313,GR9,2018-04-24 11:00:00,4.9,15.5,18.3,,,
651,2972314,LW2,2018-04-24 11:00:00,10.9,14.8,54.4,,,
652,2972315,GN0,2018-04-24 11:00:00,8.6,12.0,22.4,,,
653,2972316,KF1,2018-04-24 11:00:00,,,,,,
654,2972317,CD9,2018-04-24 11:00:00,,,147.1,,,
655,2972318,CT3,2018-04-24 11:00:00,18.0,17.2,,,,
656,2972319,CT2,2018-04-24 11:00:00,,,,,,
657,2972320,BX9,2018-04-24 11:00:00,6.9,,,,,
658,2972321,BX1,2018-04-24 11:00:00,,12.2,3.4,,,
659,2972322,TH4,2018-04-24 11:00:00,8.6,25.9,54.4,,,
660,2972323,ST5,2018-04-24 11:00:00,7.0,25.0,25.3,,,
661,2972324,RB7,2018-04-24 11:00:00,10.0,14.4,22.2,,,
662,2972325,TD5,2018-04-24 11:00:00,,,,,,
663,2972363,CD1,2018-04-24 12:00:00,11.4,14.3,35.3,,,
664,2972364,BL0,2018-04-24 12:00:00,5.1,11.6,20.7,,,
665,2972365,GR4,2018-04-24 12:00:00,9.5,12.9,10.0,,,
666,2972366,MY7,2018-04-24 12:00:00,20.4,27.7,,,,
667,2972367,HV1,2018-04-24 12:00:00,6.7,17.9,23.8,,,
668,2972368,GN3,2018-04-24 12:00:00,7.5,12.6,19.6,,,
669,2972369,GR9,2018-04-24 12:00:00,8.1,15.7,27.2,,,
670,2972370,LW2,2018-04-24 12:00:00,,,,,,
671,2972371,GN0,2018-04-24 12:00:00,9.6,10.1,18.2,,,
672,2972372,KF1,2018-04-24 12:00:00,,,,,,
673,2972373,CD9,2018-04-24 12:00:00,,,122.5,,,
674,2972374,CT3,2018-04-24 12:00:00,-14.0,,,,,
675,2972375,CT2,2018-04-24 12:00:00,,,,,,
676,2972376,BX9,2018-04-24 12:00:00,8.9,,,,,
677,2972377,BX1,2018-04-24 12:00:00,,17.3,4.0,,,
678,2972378,TH4,2018-04-24 12:00:00,9.8,25.0,56.7,,,
679,2972379,ST5,2018-04-24 12:00:00,,42.0,,,,
680,2972380,RB7,2018-04-24 12:00:00,12.0,17.8,17.5,,,
681,2972381,TD5,2018-04-24 12:00:00,5.6,,,,,
682,2972419,CD1,2018-04-24 13:00:00,11.9,17.1,29.8,,,
683,2972420,BL0,2018-04-24 13:00:00,6.3,18.1,22.8,,,
684,2972421,GR4,2018-04-24 13:00:00,8.3,12.6,10.5,,,
685,2972422,MY7,2018-04-24 13:00:00,13.7,27.1,,,,
686,2972423,HV1,2018-04-24 13:00:00,15.6,31.7,27.4,,,
687,2972424,GN3,2018-04-24 13:00:00,8.7,13.3,17.5,,,
688,2972425,GR9,2018-04-24 13:00:00,10.6,20.9,35.6,,,
689,2972426,LW2,2018-04-24 13:00:00,8.9,17.0,23.5,,,
690,2972427,GN0,2018-04-24 13:00:00,9.9,14.4,17.0,,,
691,2972428,KF1,2018-04-24 13:00:00,,,,,,
692,2972429,CD9,2018-04-24 13:00:00,28.3,39.0,98.3,,,
693,2972430,CT3,2018-04-24 13:00:00,-1.0,26.0,,,,
694,2972431,CT2,2018-04-24 13:00:00,,,,,,
695,2972432,BX9,2018-04-24 13:00:00,9.6,,,,,
696,2972433,BX1,2018-04-24 13:00:00,,12.9,5.3,,,
697,2972434,TH4,2018-04-24 13:00:00,13.0,24.5,60.1,,,
698,2972435,ST5,2018-04-24 13:00:00,8.0,34.0,25.8,,,
699,2972436,RB7,2018-04-24 13:00:00,14.0,20.2,19.0,,,
700,2972437,TD5,2018-04-24 13:00:00,5.4,,,,,
701,2972475,CD1,2018-04-24 14:00:00,8.4,14.5,30.9,,,
702,2972476,BL0,2018-04-24 14:00:00,4.8,14.9,21.4,,,
703,2972477,GR4,2018-04-24 14:00:00,5.1,9.8,10.3,,,
704,2972478,MY7,2018-04-24 14:00:00,12.5,25.8,,,,
705,2972479,HV1,2018-04-24 14:00:00,2.9,18.5,28.8,,,
706,2972480,GN3,2018-04-24 14:00:00,6.6,13.0,16.3,,,
707,2972481,GR9,2018-04-24 14:00:00,8.2,18.0,38.2,,,
708,2972482,LW2,2018-04-24 14:00:00,7.2,18.4,25.4,,,
709,2972483,GN0,2018-04-24 14:00:00,0.6,8.6,18.2,,,
710,2972484,KF1,2018-04-24 14:00:00,,,,,,
711,2972485,CD9,2018-04-24 14:00:00,,,95.5,,,
712,2972486,CT3,2018-04-24 14:00:00,12.0,21.4,,,,
713,2972487,CT2,2018-04-24 14:00:00,,,,,,
714,2972488,BX9,2018-04-24 14:00:00,6.4,,,,,
715,2972489,BX1,2018-04-24 14:00:00,,19.1,8.7,,,
716,2972490,TH4,2018-04-24 14:00:00,11.4,21.1,68.6,,,
717,2972491,ST5,2018-04-24 14:00:00,7.0,32.0,20.9,,,
718,2972492,RB7,2018-04-24 14:00:00,13.0,16.4,21.2,,,
719,2972493,TD5,2018-04-24 14:00:00,6.9,,,,,
720,2972531,CD1,2018-04-24 15:00:00,8.0,13.1,37.1,,,
721,2972532,BL0,2018-04-24 15:00:00,1.7,6.1,25.2,,,
722,2972533,GR4,2018-04-24 15:00:00,5.3,6.4,12.1,,,
723,2972534,MY7,2018-04-24 15:00:00,13.2,18.6,,,,
724,2972535,HV1,2018-04-24 15:00:00,3.0,14.7,22.3,,,
725,2972536,GN3,2018-04-24 15:00:00,3.7,5.9,16.9,,,
726,2972537,GR9,2018-04-24 15:00:00,4.3,10.0,31.9,,,
727,2972538,LW2,2018-04-24 15:00:00,4.6,12.3,25.9,,,
728,2972539,GN0,2018-04-24 15:00:00,7.9,16.1,17.9,,,
729,2972540,KF1,2018-04-24 15:00:00,,,,,,
730,2972541,CD9,2018-04-24 15:00:00,,,103.9,,,
731,2972542,CT3,2018-04-24 15:00:00,7.0,,,,,
732,2972543,CT2,2018-04-24 15:00:00,,,,,,
733,2972544,BX9,2018-04-24 15:00:00,6.2,,,,,
734,2972545,BX1,2018-04-24 15:00:00,,19.7,8.0,,,
735,2972546,TH4,2018-04-24 15:00:00,5.8,19.6,58.3,,,
736,2972547,ST5,2018-04-24 15:00:00,8.0,12.0,19.1,,,
737,2972548,RB7,2018-04-24 15:00:00,12.0,19.6,20.9,,,
738,2972549,TD5,2018-04-24 15:00:00,0.5,,,,,
739,2972551,CD1,2018-04-24 16:00:00,9.4,8.5,34.6,,,
740,2972552,BL0,2018-04-24 16:00:00,,,,,,
741,2972553,GR4,2018-04-24 16:00:00,2.7,6.3,13.7,,,
742,2972554,MY7,2018-04-24 16:00:00,14.7,20.2,,,,
743,2972555,HV1,2018-04-24 16:00:00,6.0,10.9,25.4,,,
744,2972556,GN3,2018-04-24 16:00:00,2.8,3.8,18.5,,,
745,2972557,GR9,2018-04-24 16:00:00,2.5,7.4,34.7,,,
746,2972558,LW2,2018-04-24 16:00:00,,,,,,
747,2972559,GN0,2018-04-24 16:00:00,3.1,7.7,18.0,,,
748,2972560,KF1,2018-04-24 16:00:00,,,,,,
749,2972561,CD9,2018-04-24 16:00:00,,,82.6,,,
750,2972562,CT3,2018-04-24 16:00:00,3.0,11.4,,,,
751,2972563,CT2,2018-04-24 16:00:00,,,,,,
752,2972564,BX9,2018-04-24 16:00:00,4.9,,,,,
753,2972565,BX1,2018-04-24 16:00:00,,9.2,8.2,,,
754,2972566,TH4,2018-04-24 16:00:00,5.0,18.0,42.7,,,
755,2972567,ST5,2018-04-24 16:00:00,9.0,23.0,17.9,,,
756,2972568,RB7,2018-04-24 16:00:00,10.0,12.6,23.0,,,
757,2972569,TD5,2018-04-24 16:00:00,3.1,,,,,
758,2972642,CD1,2018-04-24 17:00:00,10.0,12.4,27.0,,,
759,2972643,BL0,2018-04-24 17:00:00,,7.6,20.3,,,
760,2972644,GR4,2018-04-24 17:00:00,3.1,7.8,11.5,,,
761,2972645,MY7,2018-04-24 17:00:00,11.7,19.4,,,,
762,2972646,HV1,2018-04-24 17:00:00,4.0,7.9,24.0,,,
763,2972647,GN3,2018-04-24 17:00:00,5.5,5.7,16.4,,,
764,2972648,GR9,2018-04-24 17:00:00,3.5,11.0,28.2,,,
765,2972649,LW2,2018-04-24 17:00:00,5.2,10.4,25.9,,,
766,2972650,GN0,2018-04-24 17:00:00,-1.9,4.0,17.5,,,
767,2972651,KF1,2018-04-24 17:00:00,,,,,,
768,2972652,CD9,2018-04-24 17:00:00,,,97.1,,,
769,2972653,CT3,2018-04-24 17:00:00,,,,,,
770,2972654,CT2,2018-04-24 17:00:00,,,,,,
771,2972655,BX9,2018-04-24 17:00:00,5.7,,,,,
772,2972656,BX1,2018-04-24 17:00:00,,9.8,3.7,,,
773,2972657,TH4,2018-04-24 17:00:00,5.6,9.4,35.1,,,
774,2972658,ST5,2018-04-24 17:00:00,5.0,9.0,16.6,,,
775,2972659,RB7,2018-04-24 17:00:00,11.0,10.4,19.4,,,
776,2972660,TD5,2018-04-24 17:00:00,7.3,,,,,
777,2972698,CD1,2018-04-24 18:00:00,12.3,13.4,21.0,,,
778,2972699,BL0,2018-04-24 18:00:00,5.0,9.4,19.3,,,
779,2972700,GR4,2018-04-24 18:00:00,4.8,3.8,10.0,,,
780,2972701,MY7,2018-04-24 18:00:00,10.1,20.1,,,,
781,2972702,HV1,2018-04-24 18:00:00,7.5,14.0,19.2,,,
782,2972703,GN3,2018-04-24 18:00:00,2.5,6.0,14.1,,,
783,2972704,GR9,2018-04-24 18:00:00,2.7,9.9,22.3,,,
784,2972705,LW2,2018-04-24 18:00:00,6.3,19.6,28.2,,,
785,2972706,GN0,2018-04-24 18:00:00,3.3,7.2,15.0,,,
786,2972707,KF1,2018-04-24 18:00:00,,,,,,
787,2972708,CD9,2018-04-24 18:00:00,,,81.5,,,
788,2972709,CT3,2018-04-24 18:00:00,,7.0,,,,
789,2972710,CT2,2018-04-24 18:00:00,,,,,,
790,2972711,BX9,2018-04-24 18:00:00,4.8,,,,,
